Title,Year,Certificate,Duration,Genre,Rating,Metascore,Director,Cast,Votes,Description,Review Count,Review Title,Review,Poster
The Rocky Horror Picture Show,1972.0,UA,100.0,"Comedy, Horror, Musical",7.4,65.0,Jim Sharman,"Tim Curry, Susan Sarandon, Barry Bostwick, Richard O'Brien","167,171",A newly-engaged couple have a breakdown in an isolated area and must seek shelter at the bizarre residence of Dr. Frank-n-Furter.,560,A young naive couple experience a modern Frankenstein.,"Those who gave this gem a low score - Please! Crawl back in your cardboard life and stay there! This film bubbles with zest, wit, subtle humor, raw humor, strange scenes, great songs and a huge host of memorable characters. Most of the characters are drawn as sharply as if a straight razor...well, not straight...as if a razor had been used. Not intended for the super straight part of our culture, which is why it usually plays at midnight shows, but you'll notice that it's been playing steadily for 30 years now, especially along the American coasts, which is a better record that almost anything else you can think of (excluding Gome With The Wind in Atlanta, a single town). I even took my mother to one of the 15 or so theater viewings I've attended. She thought the dressed up audience was a little strange, but she found out why they were so enthusiastic and quite liked the show. It's just a time slip....","https://m.media-amazon.com/images/M/MV5BOGIzYjM3YzMtMjk5ZS00NDY2LTllMjEtNjYwZjhmMDNhMDBkXkEyXkFqcGdeQXVyODUzMjQxMTA@._V1_UY209_CR0,0,140,209_AL_.jpg"
Thor,1972.0,UA,115.0,"Action, Fantasy",7.0,57.0,Kenneth Branagh,"Chris Hemsworth, Anthony Hopkins, Natalie Portman, Tom Hiddleston","901,656","The powerful but arrogant god Thor is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.",786,Intelligent and fun comic-book popcorn epic!,"Thor was much much better than I expected. I didn't know if they could pull of the balance between the Norse mythology stuff and the real world Marvel Universe. I should've known better because Marvel knows their characters and knows what we want to see. Spider-Man set a new standard for the superhero film genre back in the day. Iron Man upped the ante. Thor takes the ball and runs with it and places that bar even higher. I look forward to seeing it again and know it will do well enough to be worthy of a sequel because word of mouth is going to be great. Trust me when I say Thor REALLY IS as good as Iron Man and is most worthy to be called one of the greatest adaptations ever.Chris Hemsworth as the Norse god Thor, and Tom Hiddleston as his villainous brother Loki show they have the acting ability and star quality to become mega-marquee names in the future. Marvel found two absolute diamonds in the rough. Both actors make a HUGE impression and are wonderful on screen. You knew Acedemy Award winners Anthony Hopkins and Natalie Portman would bring it but these relative unkowns more than hold their own on screen. I know the script is written mostly for them but they carry it in a big way. From what I've read, Hemsworth and Hiddleston were cast almost a year in advance of filming the story so, they had time to get into shape and do character research. They certain did these long-time Marvel greats proud. Intelligent comic-book popcorn epics are rare and this one is definitely a cut above the usual fare.","https://m.media-amazon.com/images/M/MV5BOGE4NzU1YTAtNzA3Mi00ZTA2LTg2YmYtMDJmMThiMjlkYjg2XkEyXkFqcGdeQXVyNTgzMDMzMTg@._V1_UY209_CR0,0,140,209_AL_.jpg"
50 First Dates,1972.0,UA,99.0,"Comedy, Drama, Romance",6.8,48.0,Peter Segal,"Adam Sandler, Drew Barrymore, Rob Schneider, Sean Astin","382,980",Henry Roth is a man afraid of commitment until he meets the beautiful Lucy. They hit it off and Henry think he's finally found the girl of his dreams until discovering she has short-term memory loss and forgets him the next day.,460,"Never mind the sucky parts, this is what love is","See, I am a married man. And watching this movie, at home on the sofa with my wife whom I love above anything and hopefully always will, almost brought me to tears and easily did her. This movie, no matter all the overdone/overacted characters and the fact that Adam Sandler is probably the worst person in the world the act crying, is simply the best description of love ever. To have the energy to every day win over the heart of the one you love, is what we all should do, though ever so often don't have the energy to.I believe that movie criticism often nitpicks too much on technical details or other such stuff of -actually- little importance. Show me a person who is not moved by this film and I show you a person who knows zip about real love. Real, I mean. I am not a religious person and this made me feel closer to what people often call God, whatever that is. Maybe I exaggerate, but I want to. And no work of art, of any genre, can be asked to do any more. On scale of 1 to 10, this goes to 11. (Can you see?!)","https://m.media-amazon.com/images/M/MV5BMjAwMzc4MDgxNF5BMl5BanBnXkFtZTYwNjUwMzE3._V1_UY209_CR0,0,140,209_AL_.jpg"
Freud's Last Session,1972.0,PG-13,108.0,Drama,6.1,49.0,Matt Brown,"Anthony Hopkins, Matthew Goode, Liv Lisa Fries, Jodi Balfour","2,764","Freud invites iconic author C.S. Lewis to debate the existence of God. And his unique relationship with his daughter, and Lewis' unconventional relationship with his best friend's mother.",33,Ridiculous,"Imagine the hubris of these film makers who invented an imaginary meeting and imaginary dialogue to do a film about Freud, whose life was so interesting imaginary nonsense is not needed. Think ""Freud"" with Montgomery Cliff or ""A Dangerous Method.""Put aside the nonsense, how good is the film? Not very. Editing and continuity are pedestrian and music is not helpful. Direction is poor, at best. What's most disturbing is that the acting is awful. Everyone is doing a poor job! ""Oh no,"" you think. ""I heard Anthony Hopkins was wonderful."" You heard wrong. Well, not wrong, but misguided. Hopkins plays a jolly old fat German man who speaks excellent English and is plastered on liquor and morphine. Freud was neither fat nor jolly. Hopkins performance is wonderful if you forget that he is playing Freud. As Freud he is awful.If that's not enough to convince you this film is trash, think of who Freud was in 1939. His eros and libido theories had been wacked over the head by WW 1 and thanatos (death drive) was more on his mind, so that with the impending WW 2 all the dialogue in this film is woefully outdated.","https://m.media-amazon.com/images/M/MV5BMGRmODdlZmYtMWFiNC00N2E1LTg5MjUtMWJmMjgyYzJlZjk2XkEyXkFqcGdeQXVyMTQyODg5MjQw._V1_UY209_CR0,0,140,209_AL_.jpg"
Deliverance,1972.0,U,109.0,"Adventure, Drama, Thriller",7.7,80.0,John Boorman,"Jon Voight, Burt Reynolds, Ned Beatty, Ronny Cox","119,472","Intent on seeing the Cahulawassee River before it's dammed and turned into a lake, outdoor fanatic Lewis Medlock takes his friends on a canoeing trip they'll never forget into the dangerous American back-country.",364,One of the most disturbing films of all time,"Unlike many other films, which are disturbing either by dint of their naked unpleasantness (Man Bites Dog) or their sheer violence (most Peckinpah films), Deliverance shocks by its plausibility. Certainly, the buggery scene is pretty straightforward in its unpleasantness, but the film's effect derives far more from its slow build-up and the tangible sense of isolation surrounding the four leads, both before and after everything starts to go wrong. The moment when the canoes pass under the child on the bridge, who does not even acknowledge the men he had earlier played music with, let alone show any sign of human affection towards them, is among the most sinister in modern film. The tension increases steadily throughout the canoe trip, and perseveres even after the final credits - the ending makes the significance of the characters' ordeals horrifically real. The movie's plausibility is greatly aided by the playing of the leads, particularly Ned Beatty and Jon Voight as the victim and reluctant hero respectively. Burt Reynolds, too, has never been better. The film's cultural influence is demonstrable by the number of people who will understand a reference to 'banjo territory' - perhaps only Get Carter has done such an effective hatchet-job on a region's tourist industry. I can think of only a handful of movies which put me into such a serious depression after they had finished - the oppressive atmosphere of Se7en is the best comparison I can think of. Although so much of it is excellent of itself, Deliverance is a classic above all because there are no adequate points of comparison with it - it is unique.","https://m.media-amazon.com/images/M/MV5BNTFjOWQxYWMtMzNkZC00ZTEzLWJkOTgtYWZiOGYyOGVlZjVmXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
Hud,1972.0,,112.0,"Drama, Western",7.8,62.0,Martin Ritt,"Paul Newman, Melvyn Douglas, Patricia Neal, Brandon De Wilde","24,001","Honest, hard-working Texas rancher Homer Bannon has a conflict with his unscrupulous, selfish, arrogant, egotistical son Hud, who sank into alcoholism after accidentally killing his brother in a car crash.",143,Great American prose poem,"One Hell of a movie, and very nearly perfect. Paul Newman, Melvyn Douglas, and Brandon De Wilde star as three generations of a ranching family. Douglas is the patriarch, stern and strong, but clearly moving ever closer to the end of his life. Paul Newman, who plays the title character, is his youngest and only surviving son. There is an obvious but unspoken conflict between the two of them. In the middle is Brandon De Wilde, actually the film's main character (although all the choice acting moments belong to Douglas and Newman, and the yet to be mentioned Patricia Neal). His father, Newman's brother, died when he was very young. Growing up in Douglas' shadow, he worships the man and tries to emulate his moral code. However, his wilder side sees the untamed Newman as a sort of folk hero, and the rare times when he gets to hang out with his uncle seem to him to be the best of his life. Patricia Neal plays their maid (brilliantly, I should immediately state), after whom both uncle and nephew lust. A different conflict arises from this. As Hud, Paul Newman has many chances to be a second James Dean, exploding with emotion. Those scenes are excellent, of course, but where Hud succeeds most is at the edges of the screen. It is an enormously subtle film. The filmmakers should especially be commended for their amazing use of musical score. There is a really beautiful score, but it is never used, not once, to steer the audience's emotions. A good 90% of the film has no music in the background. Hud is an American masterpiece. 10/10.","https://m.media-amazon.com/images/M/MV5BYjA3MzFlZDQtNTY3Ny00OTM1LWI1ODctNmE4ZWM5ZTU2MjA5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX140_CR0,0,140,209_AL_.jpg"
True Grit,1972.0,16,110.0,"Drama, Western",7.6,80.0,Ethan Coen,"Joel Coen, Jeff Bridges, Matt Damon, Hailee Steinfeld, Josh Brolin","357,937",A stubborn teenager enlists the help of a tough U.S. Marshal to track down her father's murderer.,692,"One of the most crowd-pleasing films I think the Coens have ever made, accessible, simple, mythic and finally beautiful","The Coen brothers are known for being one of the best filmmakers of our time. They both compliment each other perfectly. When I heard they were remaking the 1969, John Wayne classic True Grit, I was extremely excited and had incredibly high expectations of the film. Being a major fan of Western movies, I was really interested how it would turn out. I wanted the movie to be more faithful to it's original source material, Charles Portis novel, than the 1969 film had been. I was also hopeful that Jeff Bridges would fill the huge shoes of the classic, legendary John Wayne. I was hoping that they would blend the humor of the original 1969 film with some of the suspense or thrills from earlier Coen brothers films like No Country For Old Men or Fargo. But not become way too violent that it causes to stay completely unrecognizable to Charles Portis classic novel. After seeing the Coen brothers new film, I have to say. My extremely high expectations were surpassed. The movie actually surprised all the hype I had, what an incredible film. The atmosphere, clothing, and the buildings reminded me of the old classic Hollywood westerns they used to make. I had a feeling of nostalgia watching the movie through the end. I felt transported to another time period of the old western. Hailee Steinfeld was amazing in the movie, I truly believe that this is her breakout performance. Matt Damon and Josh Brolin were as usual amazing. But the true star of the film has to be Jeff Bridges, in all respects ( I don't mean to offend John Wayne or anything), I think Jeff Bridges did a better job than John Wayne in portraying Rooster Cogburn. His performance showed much more experience, strength and power, the performance was pretty much unforgettable. Jeff Bridges handily reinvents the iconic role of Rooster Cogburn in the Coen brothers' back-to-the-book-remake. I congratulate the Coen for bringing back the western genre, that Hollywood has ignored so much the last decade or so. I can't stress enough how much I recommend this movie to people.","https://m.media-amazon.com/images/M/MV5BMTU5MjU3MTI4OF5BMl5BanBnXkFtZTcwMTQxOTAxNA@@._V1_UY209_CR0,0,140,209_AL_.jpg"
It Chapter Two,1972.0,A,169.0,"Drama, Fantasy, Horror",6.5,58.0,Andy Muschietti,"Jessica Chastain, James McAvoy, Bill Hader, Isaiah Mustafa","302,842","Twenty-seven years after their first encounter with the terrifying Pennywise, the Losers Club have grown up and moved away, until a devastating phone call brings them back.","1,945","Call me ""old fashioned,"" but CGI monster overkill does nothing for me","I really, realllly wanted to like this film. As a huge fan of the original mini-series (and EVERYTHING Tim Curry), I knew I'd have a challenge going into both Chapter 1 and Chapter 2 with an open mind. I had to separate. I didn't have as high of expectations as I did for Chapter 1 as Part 2 of the mini series was much weaker than the Part 1 anyway as well as Stephen King's It (Book).The actors were great. Even the first few jump scares were decent, and then it just became overkill. And not scary whatsoever. All of the CGI monsters look ridiculous and completely take you out of the moment. I grew up watching 80s/90s horror (AND LOVING IT). The baddies were REAL and TERRIFYING. For example, Mrs. Massey, the bloated bathtub corpse in The Shining. That was a real, completely horrifying image that has stayed with me 30 years after I First saw the movie. I don't understand the obsession with CGI when there's no need for it.Sadly, this movie was just a drawn out bore.","https://m.media-amazon.com/images/M/MV5BYTJlNjlkZTktNjEwOS00NzI5LTlkNDAtZmEwZDFmYmM2MjU2XkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_UY209_CR0,0,140,209_AL_.jpg"
Which Brings Me to You,1972.0,,98.0,Romance,5.6,52.0,Peter Hutchings,"Lucy Hale, Nat Wolff, John Gallagher Jr., Genevieve Angelson","2,140",Two romantic burnouts meet at a wedding and almost hook up in the coatroom before putting the brakes on. They agree to exchange candid confessions about their pasts on the off chance that this might be the real thing.,9,A heartwarming story easy to relate to,"You know, I'm sharing my first ever review here because it felt a crime this movie didn't have any and it just hit me so hard.Not sure, either, if others will relate as well but it just hit home so hard to a relationship of the greatest love I've had that fell through due to heavy past and then on it's way to being together despite it all because love can conquer all (if you choose it).Kind of felt very relatable. A different take on a story told in so many times and in so many ways. It felt fresh, it felt so heartbreakingly true. I felt the character's pain as my own. I felt their hope of finding the right piece of broken to make a whole as my own.I get that this review is not some critical acclaim but it struck a chord. If you are a fan of long, deep conversations with loved ones (or someone that could be one), give it a shot. It might suprise you and you can find some of your own pain (and hope) in it.","https://m.media-amazon.com/images/M/MV5BYzE4OTdiYzQtMTVmMi00MTYwLWFkMDItZDg3NGJhNTRiZDRjXkEyXkFqcGdeQXVyMjMwMzk5OTI@._V1_UY209_CR1,0,140,209_AL_.jpg"
I Spit on Your Grave,1972.0,R,108.0,"Horror, Thriller",6.2,27.0,Steven R. Monroe,"Sarah Butler, Jeff Branson, Andrew Howard, Daniel Franzese","93,359","A writer who is brutalized during her cabin retreat seeks revenge on her attackers, who left her for dead.",207,"'Vile bag of garbage', 'Misunderstood masterpiece' or neither?","'I SPIT ON YOUR GRAVE' (2010): Four Stars (Out of Five) Modern remake of one of the most controversial films of all time 'DAY OF THE WOMAN' (which was it's original limited release title in 1978, it was later retitled 'I SPIT ON YOUR GRAVE' to capitalize on it's notoriety when it was given a major release in 1980). The film and it's 1978 predecessor both deal with rape, savage torture and murder. Both films have been highly criticized because of this with critics like Roger Ebert giving both films a zero star rating and calling the original a ""vile bag of garbage"". Almost an equal number of supporters (of the original film), including high profile critics, have raised their voices in defense of the film as well, with many labeling it a misunderstood masterpiece. Opposers of the film claim that it's man hating (with reports of some men walking out of the theater in disgust at both films) and some also accuse the film of glorifying violence against women (for it's violent rape scenes). Defenders of the films claim the movies are 'pro women' feminism and cathartic. People have been debating these issues for thirty two years and they'll probably go on debating them for longer than that and that's a good thing. If a movie causes that much discussion you have to give it some respect just for that.Both films tell the story of a writer named Jennifer Hills (played by Sarah Butler in the new film and Camille Keaton in the original, Keaton is the grand-niece of Buster Keaton and won a Best Actress award for the role at the 1978 Catalonian International Film Festival) who heads to a cabin in the woods to work on her next novel. Once there she attracts a lot of attention from some hooligan hippies which eventually escalates in them braking into the cabin, raping her repeatedly and leaving her for dead. She unknowingly survives the viscous attacks and seeks out brutally sadistic revenge on all of the men involved, including a mentally handicap young man who was coerced into involvement by his buddies.The remake was directed by Steven R. Monroe and written by Stuart Morse. The writer and director of the original film, Meir Zarchi, served as an executive producer on the film. Zarchi has said that he was inspired to make the original film after coming across a young rape victim in New York and escorting her to the police (which he says was the wrong decision considering how incompetent they were in the matter) and later the hospital for assistance. He defends the violence of the film as being completely necessary and rejects any criticisms that it is exploitative.As far as the remake compares to the original film it's technically far superior on every level; it's better filmed, acted, written and directed (the original film had to manage with a much smaller budget though). The new film also shortens the rape scenes, in comparison to the much more explicit original, and relies more on psychologically implied imagery (which I think was a smarter decision). It also elaborates and extends the violent revenge scenes with much more creative deaths (much like many popular horror films). Where as the first half is more realistic and believable the second half branches much more into 'grindhouse' style revenge fantasy. While the film is much better than the original in all those ways it'll never be as remembered and cherished as a cult classic by fans.I personally don't agree with the film's critics or it's supporters. I don't think you're supposed to necessarily agree with the heroine's actions or condone them and I definitely don't think you're intended to agree with the assailants' actions (that's a ridiculous argument). I think the film raises a lot of thoughts (most of them unpleasant) and discussion which like I said is something the films deserve credit for. A movie should never be judged by the actions of the characters within it, so however disgusting and disturbing they are (and in these films they're atrocious) it doesn't mean that they're bad films. I think both films are well made to a certain extent and effective at what they attempt to do. They're definitely not for everyone and very hard to watch but they're also memorable and dialogue inducing.Watch our review show 'MOVIE TALK' at: http://www.youtube.com/watch?v=AgaAYiwY0g0","https://m.media-amazon.com/images/M/MV5BMTkxMTE3NzEzMl5BMl5BanBnXkFtZTcwMzc4MTU2Mw@@._V1_UY209_CR0,0,140,209_AL_.jpg"
You'll Never Find Me,1972.0,,100.0,"Horror, Thriller",5.8,82.0,Josiah Allen,"Indianna Bell, Brendan Rock, Jordan Cowan, Elena Carapetis, Angela Korng","4,202","Patrick, a strange and lonely resident, lives in a mobile home at the back of an isolated trailer park. After a violent storm, a mysterious young woman appears at his door seeking shelter from the elements.",56,Dollar store bin for Australia,"At one point of this... whatever that was I saw, I have to stop it and come here just to read the reviews and decide by myself if it was worth keep watching until the end.I was kind of confused by the mixed reviews because they are in the middle...
So I watch it until the end...
Okay let me save you some time. The movie is all done in one trailer with only two people talking, talking and talking... talking and talking and talking so more, thunder and rain and you won't ever know what is going on... not even at the end.There's no point in spoiling anything, because it is not worth your time.It's utter crap.","https://m.media-amazon.com/images/M/MV5BOWIwMDM0OWUtZTRlYS00NTA5LWFjOWYtYTQ1MjQ1MmM3NGIwXkEyXkFqcGdeQXVyMTUzMTg2ODkz._V1_UX140_CR0,0,140,209_AL_.jpg"
The Nun II,1972.0,18,110.0,"Horror, Mystery, Thriller",5.6,47.0,Michael Chaves,"Taissa Farmiga, Jonas Bloquet, Storm Reid, Anna Popplewell","59,219","1956 - France. A priest is murdered. An evil is spreading. The sequel to the worldwide smash hit follows Sister Irene as she once again comes face-to-face with Valak, the demon nun.",293,"Nothing new, just endless jump-scares","Another let-down in the 'Conjuring' universe. Who would've guessed? Apparently, just having creepy looking villainous characters isn't enough to make a strong horror movie. 'The Nun' is a very creepy looking character, there's no doubt about that. But these films do not seem to know how to use her properly.The funny thing in these films to me, is when it's a minor character in danger - instant death. But when it is a major character in the movie - seemingly all 'The Nun' wants to do it jump out and scare you over and over again. It just makes no sense and really deflates all of the tension out of the movie.If you're a fan of jump-scares then there's good news. You're likely going to have a good time with this one. The movie is riddled with them. Some are well done, others not so much. The problem with horror movies based entirely around jump-scares is that they are instantly forgettable. Maybe you remember one jump scare if it was especially well done, but you certainly never remember the film as a whole.And I think that's the biggest problem here. There was nothing new, or unique about this film. Nothing that I will still be thinking about a week (or even 24 hours) from now. Just another forgettable experience and $22 down the drain. 4.5/10.","https://m.media-amazon.com/images/M/MV5BNmE5MmM2ZGEtNTVlNC00M2Q3LTliMjMtMzg5YjUyMjliZWIzXkEyXkFqcGdeQXVyMTAxNzQ1NzI@._V1_UY209_CR13,0,140,209_AL_.jpg"
That They May Face the Rising Sun,1972.0,,111.0,Drama,7.6,,Pat Collins,"Barry Ward, Anna Bederke, Ruth McCabe, Lalor Roddy",173,"Based on internationally acclaimed Irish author John McGahern's award winning novel of the same name, That They May Face the Rising Sun is a vivid evocation of nature, humanity and life itself, set in a 1980's rural community in Ireland.",9,Moving!,"A moving picture!I pretty much went into the cinema with 'That They May Face the Rising Sun' totally blind in terms of what to expect, just the way I like it mind you. All I knew was that it was outta Ireland and based on a book, which I evidently hadn't heard of. I'm pleased to say what greeted my eyes was a very splended movie.The story is simple, one that holds no bells and whistles. I don't mean that in a negative way whatsoever, as it is the film's greatest element. It's all very grounded, which allows the acting talent to shine. Though, the cinematography is exquisite. It is also paced to perfection, in that regard I was kinda caught off guard when the credits appeared!Barry Ward and Anna Bederke are the cover stars and are worthy in their roles of Joe and Kate, I enjoyed them both. However, those behind them are the standouts for me. Lalor Roddy is fantastic as Patrick, so much emotion (and humour!) delivered from him throughout. Brendan Conroy does a lot with relatively little, similarly (first time actor, so I read?!) Phillip Dolan and Sean McGinley (esp. At the end).It's all extremely touching. Safe to say, I'd highly recommend this!","https://m.media-amazon.com/images/M/MV5BNjMzMmM5NGMtNzlkOC00MDIyLWI4OTEtODVjZjdhNGU1ZTZmXkEyXkFqcGdeQXVyMTMxNDAwNjYy._V1_UY209_CR4,0,140,209_AL_.jpg"
Flight,1972.0,UA,138.0,"Drama, Thriller",7.3,76.0,Robert Zemeckis,"Denzel Washington, Nadine Velazquez, Don Cheadle, John Goodman","376,580",Troubling questions arise after airline pilot Whip Whitaker makes a miracle landing after a mid-air catastrophe.,414,Surprised,"I am an aircraft mechanic, so admittedly I have trouble watching a movie which will undoubtedly abuse reality in terms of physics and aircraft design. I recall seeing previews for this and being stunned at the laughable scenario of an inverted passenger plane. That experience dropped my expectation to essentially zero.When I watched this film I was surprised in two ways. Firstly, the scenario was more plausible than I had given it credit. Inverted flight is a problem for most planes because of aerodynamics. And while some aircraft are aerodynamically capable of inverted flight (even some passenger planes) it is additionally a problem because hydraulic and engine oil systems are often gravity fed. This means that if a plane is able to fly this way, most of them won't fly for long before systems begin to fail. The film did a reasonable job of portraying this as the plane was just barely able to sustain level flight with a full pitch down elevator position and displayed low engine oil press warnings which led to engine fire. I suspect the roll maneuver would require more altitude than the film suggests...but otherwise it's not far from what could happen in reality if this was actually attempted. Most engine fire T-handles are designed to instantly shut fuel and bleed air valves for an engine...which doesn't seem to happen here, but that was my biggest realism gripe.My second surprise is that this movie has very little to do with aviation. Aviation seems to be the setting for the story, but the subject itself is substance abuse. The story could have just as easily been set around a bus driver or a ship captain. Given the fact that aviation was merely a setting for the story I have to give credit to the film makers for paying at least some attention to realism.I thought the story was fascinating. It's the sort of film that requires something of the viewer. You can't watch this without making moral judgements and that process requires each viewer to evaluate how they feel about certain subjects. The story creates just enough moral dilemma to get people thinking and any story that can succeed in that gets a pass from me.","https://m.media-amazon.com/images/M/MV5BMTUxMjI1OTMxNl5BMl5BanBnXkFtZTcwNjc3NTY1OA@@._V1_UY209_CR0,0,140,209_AL_.jpg"
Cocaine Bear,1972.0,A,95.0,"Comedy, Thriller",5.9,54.0,Elizabeth Banks,"Keri Russell, Alden Ehrenreich, O'Shea Jackson Jr., Ray Liotta","107,871","An oddball group of cops, criminals, tourists and teens converge on a Georgia forest where a huge black bear goes on a murderous rampage after unintentionally ingesting cocaine.",556,lololololol,"Ummmmm, where do I begin. I didn't watch any trailers or read any reviews. I saw the poster and title and thought, ""I'm definitely watching that."" After seeing it, I can say with confidence that it's exactly what a movie named Cocaine Bear should be.Aside from being an extremely fun and outrageous thriller, this movie is hysterical. I was full-volume laughing frequently. So many parts are the perfect combination of memorable and hilarious. It knows exactly what it's doing.The other thing that made me happy is seeing a studio have the courage to allow the filmmakers to go all out. I compare it to M3gan which was going for a similar tone. But M3gan was toned down to PG-13 so teens could watch. Cocaine Bear is rated R as it absolutely should be. It's not gratuitous but it never feels like it's holding back.I had a blast with this movie. If the title or premise intrigue you, you will most likely be pleased. (2 viewings, opening Thursday 2/23/2023, 5/20/2023)","https://m.media-amazon.com/images/M/MV5BODAwZDQ5ZjEtZDI1My00MTFiLTg0ZjUtOGE2YTBkOTdjODFhXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR0,0,140,209_AL_.jpg"
Thelma & Louise,1972.0,UA,130.0,"Adventure, Crime, Drama",7.6,89.0,Ridley Scott,"Susan Sarandon, Geena Davis, Harvey Keitel, Michael Madsen","173,654","Two best friends set out on an adventure, but it soon turns around to a terrifying escape from being hunted by the police, as these two women escape for the crimes they committed.",301,A terrific movie about friendship.,"I loved this movie from the first time I saw it, but it wasn't until I sat through it the third time that I figured out why.  It is clever, exciting, and funny and is shot in the middle of the breathtaking scenery of the American Southwest.  However, the thing that makes it special is its illustration of pure friendship.  It may be difficult for some men to cross the gender boundary and connect with Thelma and Louise, yet doing so is critical to appreciating the film.  If you can make the connection then you can get its message -- we all need a friendship like the one Thelma and Louise had.  This movie will strike a deep emotional chord.....if you aren't afraid to let it.  And if you happen to be too emotionally closed off to appreciate what I think the movie says about friendship I think that you will still enjoy the characters, acting, action, and humor.  It is a ten out of ten.","https://m.media-amazon.com/images/M/MV5BMjIxNDgzMDE2MF5BMl5BanBnXkFtZTcwNzY5NTk1NA@@._V1_UY209_CR0,0,140,209_AL_.jpg"
A trav̩s de mi ventana,1972.0,18,116.0,"Comedy, Drama, Romance",5.5,,Mar̤al For̩s,"Clara Galle, Julio Pe̱a, Guillermo Lasheras, Natalia Azahara","18,329","Raquel's longtime crush on her next-door neighbor turns into something more when he starts developing feelings for her, despite his family's objections.",90,Switched off after half time,"This movie perhaps works for teens, because for me ( I am 49) wasn't working.Plot is weak or no plot and dialogue is weird.A lot of sex scenes just to cover non existing plot.I switched off after one hour or so, so I don't know how it ended.Two stars it's because actors were pretty, doesn't deserve more.","https://m.media-amazon.com/images/M/MV5BMmNkYWMwZjQtNDQyZC00OTgxLTk0ZWEtNmMwNzQ1MmQ2ODYyXkEyXkFqcGdeQXVyMTEzMTI1Mjk3._V1_UY209_CR0,0,140,209_AL_.jpg"
Jackie Brown,1972.0,UA,154.0,"Crime, Drama, Thriller",7.5,62.0,Quentin Tarantino,"Pam Grier, Samuel L. Jackson, Robert Forster, Bridget Fonda","375,713","A flight attendant with a criminal past gets nabbed by the ATF for smuggling. Under pressure to become an informant against the illegal arms dealer she works for, she must find a way to secure her future without getting killed.",571,Tarantino's sleeper. An underrated gem of a movie.,"Many people were disappointed with 'Jackie Brown' when it was first released as it didn't live up to their expectations created by the more flamboyant 'Reservoir Dogs' and 'Pulp Fiction'. I admit that I was one of those disappointed fans. But as the years have gone by I have come to appreciate this movie more and more, and if you deal with what it IS and not what you thought it was going to be, you'll see that it is an underrated gem of a movie. 'Jackie Brown' is much more character driven and leisurely plotted than Tarantino's previous two movies. I haven't read the Elmore Leonard novel on which it was based so I can't tell whether this was a conscious decision by Tarantino himself, or it's because of the source material, but it might be a stumbling block for those with MTV-style attention spans. 1970s crime movie buffs will find it much easier going. The big names in the cast like De Niro, Jackson and Fonda are all very good, but the real standout performances in this movie are by 70s blaxploitation icon Pam Grier ('Coffy', 'Foxy Brown', 'Black Mama White Mama',etc.etc.) and a revelatory one from Robert Forster. Forster back in the day showed plenty of promise in movies like 'Medium Cool' but quickly found himself stuck in b-grade exploitation movies like 'Vigilante' and 'Alligator'. Fun stuff, but hardly Oscar material. Max Cherry is the best role he has ever been given, and he is superb in it. The fascinating thing about 'Jackie Brown' for me is that Tarantino's critics accuse him of making shallow and violent self-consciously hip crime films, but the central story of this movie concerns an inter-racial Middle Aged romance, something I haven't seen done in a believable or realistic fashion by Hollywood before. By doing this so well Tarantino shows he has much more depth, and is a much more interesting and braver film maker than his more acclaimed contemporaries. 'Jackie Brown' is a fine movie that hopefully one day will get the kudos it deserves. Don't overlook this one just because it isn't 'Pulp Fiction The Next Generation'!","https://m.media-amazon.com/images/M/MV5BNmY5ODRmYTItNWU0Ni00MWE3LTgyYzUtYjZlN2Q5YTcyM2NmXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY209_CR1,0,140,209_AL_.jpg"
"To Wong Foo Thanks for Everything, Julie Newmar",1972.0,U,109.0,"Comedy, Drama",6.7,60.0,Beeban Kidron,"Wesley Snipes, Patrick Swayze, John Leguizamo, Stockard Channing","36,676","Three drag queens travel cross-country until their car breaks down, leaving them stranded in a small town.",135,"Bravo! to Snipes, Swayze and Leguizamo","The main reason I liked this movie is because of the trios' performance. I think they did an excellent job. How could a man that did ""Roadhouse"" be in this movie? That's what makes it so appealing. And not only be in it, but do an amazing job. Snipes made me laugh my heart out, and Leguizamo had a dark undertone to his performance that reflects the hopes and dreams of many Latinas living in poverty. I also admire the intentions of this movie. It wants to bring a message without offending or turn off the audience it intends to deliver it to. Not an easy task, but at least it's an admirable attempt. I think some of the reviewers on this site are a bit too harsh on this film. It is a fun bubble gum of a movie. Watch it and enjoy it, and in the process if you come away from it with a little more of an open mind, I think it has done its job.","https://m.media-amazon.com/images/M/MV5BYjZmOTU3MjYtY2NhNi00ZmMxLWE5ZDgtNGVlYjVmOWMxYzI4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg"
