"Title","Year","Certificate","Duration","Genre","Rating","Metascore","Director","Cast","Votes","Description","Review Count","Review Title","Review","Poster"
"The Shape of Water","2018.0","A","123.0","Drama, Fantasy, Romance","7.3","87.0","Guillermo del Toro","Sally Hawkins, Octavia Spencer, Michael Shannon, Doug Jones","448,223","At a top secret research facility in the 1960s, a lonely janitor forms a unique relationship with an amphibious creature that is being held in captivity.","1,334","Empty, shallow and cheap","Kafka once wrote: ""There is hope, but not for man..."". If the sate of man is such that The Shape of Water receives an Oscar for 'Best Picture', then really, to me, all hope is lost.","https://m.media-amazon.com/images/M/MV5BNGNiNWQ5M2MtNGI0OC00MDA2LWI5NzEtMmZiYjVjMDEyOWYzXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_UY209_CR0,0,140,209_AL_.jpg"
"BC Project","2018.0","","","Crime, Drama, Thriller","","","Paul Thomas Anderson","Leonardo DiCaprio, Sean Penn, Regina Hall, Wood Harris","","Plot under wraps","0","","","https://m.media-amazon.com/images/M/MV5BMjM1OTNlNzUtYTdlZi00ODI2LWFkZWUtZmEzYzY0MDI2ODcwXkEyXkFqcGdeQXVyMTM1ODY4MjU0._V1_UY209_CR13,0,140,209_AL_.jpg"
"Step Brothers","2018.0","UA","98.0","Comedy","6.9","51.0","Adam McKay","Will Ferrell, John C. Reilly, Mary Steenburgen, Richard Jenkins","319,538","Two aimless middle-aged losers still living at home are forced against their will to become roommates when their parents marry.","360","A combination of Fergie and JesusÃÂStep Brothers","I never in my wildest dreams thought I'd ever utter these words about a Will Ferrell vehicle, especially one with Adam McKay as collaboratorÃÂbesides that Pearl video The Landlord on the internet last yearÃÂbut here it is. Step Brothers is an absolutely hilarious film. From end to end, I don't remember the last time I've laughed this hard, without stop. This is what Ferrell needs to do, no more of those bio-spoofs of idiots that fall flat due to their tired joke. He is unstoppable as a part of an ensemble when he doesn't have to be the center of attention for an hour and half. The guy is obnoxious, and while funny, the more freedom he gets, the more annoying he is. Having a guy like John C. Reilly to play off of helps rein him in and give the audience a break, allowing the jokes to breath and not become stifled by the monotony of his schtick. Like Old School before it, Ferrell kills in smaller doses. He has shown me that ability again here and whereas I won't even keep Anchorman or Talladega Nights on screen when flipping through the television, I seriously can't wait to revisit this one again.There is no bloated plot involved or even a love interest to distract from the comedy like the previous two ""Everyman"" entries in the Ferrell/McKay tag team's canon. I do believe that is the most refreshing aspect here; they finally see that you don't need a contrived romantic bent to be successful, we as an audience don't need to see the schlubby guy get the attractive girl, that is a clichÃÂ© used way too often. We go to see a film like this to be entertained and to cause us to wet our pants with unstoppable laughter. As a result there are no lulls as even when the two stars begin to see how they must shape up and become adults for once, the awkwardness brings the laughs as well.Step Brothers isn't winning any Oscars any time soon. With a premise involving the union of two older professionals, both of whom have 40-year old sons still living at home, devoid of responsibility, and lacking serious occupations, what do you really expect? Nancy Huff, (Mary Steenburgen showing that she is still around Hollywood), and Robert Doback, (Richard Jenkins letting his funny side out to complement the wonderful dramatic turn he gave in this year's The Visitor), are in love and perfect for one another. Their sons, unbeknownst to them at first, are also soulmates in the best friend platonic way. Completely the same person, right down to the hiding things in the kitchen while sleepwalking at night, Brennan and Dale are children trapped in adult bodies who waited forty years to be brought together. The chemistry between Ferrell and Reilly is unstoppable on screen, they are having fun, they must be improvising, and truthfully not a second falls flat.With so many gags, one would think it'd all seem a bit disparate and thrown together, but the filmmakers and stars have sewn everything up nicely. You want a rap video that is the most offensive thing you'll hear all year? Get Brennan and Dale to create a music talent agency. You want an a cappella rendition of Guns N' Roses? Give Brennan a cocky, pompous brother who can afford singing/voice listens for his entire familyÃÂabsolutely priceless, and Adam Scott kills in this role, ""Pow!"". You need some gratuitous fake nudity? Give Ferrell a chance to rub his genitalia on Reilly's drumset. Check, check, and check. These guys cover all their bases, not to mention the swearing quota. I am surprised that they approved an R-rating here because it is so vulgar. The fact that a couple lines from the trailer didn't make the final cut shows that the actors must have improvised and done multiple takes of each scene. As a result, I'm sure they all tried to be as creatively crass as they could and to fantastic result. Some of the gems that spew forth ever so naturally are one-liners that will be repeated over and over again.Really, it is these vulgarities that make the film that much more enjoyable to me. I think that McKay and Ferrell took a page out of the Apatow machine's book realizing a hard-R can and will sell. No one holds back at all, some of the sarcasm even makes the characters cry because it is so harsh. I love this aspect as it plays into the fact that these are 8-year old adults. Their excess of childlike exuberance and simplicity of mind and lifeÃÂand let's not forget the way their parents react by either screaming and going to the Cheesecake Factory bar or coddling them as only a mother can doÃÂadds to the absurdity of the situation and the laughs. Dale and Brennan fight, bicker, and eventually do everything together because they aren't just stepbrothers, no they are brothers for life in terms of their internal makeup. Think you and your sibling growing up in grade school, multiply that to the nth degree in terms of sex, violence, and language, and maybe you will be able to imagine what's in store for you once you sit down at the theatre. Just don't forget to stay after the first short run of end credits as the best jungle gym park brawl ever is awaiting you. Those kids didn't even have a chance.","https://m.media-amazon.com/images/M/MV5BODViZDg3ZjYtMzhiYS00YTVkLTk4MzktYWUxMTlkYjc1NjdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Percy Jackson & the Olympians: The Lightning Thief","2018.0","U","118.0","Adventure, Family, Fantasy","5.9","47.0","Chris Columbus","Logan Lerman, Kevin McKidd, Steve Coogan, Brandon T. Jackson","203,237","A teenager discovers he's the descendant of a Greek god and sets out on an adventure to settle an on-going battle between the gods.","320","Oh my Gods and Goddesses","I went to see this movie without any expectations. I haven't read the books and I only read one review in the paper.Yes, there are parts borrowed from other movies, but what makes this movie different is that it doesn't take itself too seriously, like Harry P. It was as if most of the actors were instructed to 'Ham it up'.I didn't look at my watch during the movie (two hours), which is a good sign that I am enjoying going along for the ride.What I didn't like was that most of the mythology was missing. Like it was assumed knowledge. All it did was not allow me to connect to the main characters because I didn't know enough about them (from the film).The music wasn't overbearing, but went nicely with the film. Nothing memorable except ""Highway to Hell"".S/Fx were done to an acceptable level, especially Hades (the place not the God). But the Gods were too human for my liking.Maybe the producers are hoping this film will fill in the void being left by Harry P. The hero in this movie looks about the same age as Harry in his last film.I don't think it is a repeat watch (DVD).","https://m.media-amazon.com/images/M/MV5BMTQ5NDlmZWUtMjIyMC00NzQ3LTg3OWYtMzRkY2FiNzQ0Njc4XkEyXkFqcGdeQXVyNDQ2MTMzODA@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Die Hard with a Vengeance","2018.0","A","128.0","Action, Adventure, Thriller","7.6","58.0","John McTiernan","Bruce Willis, Jeremy Irons, Samuel L. Jackson, Graham Greene","408,720","John McClane and a Harlem store owner are targeted by German terrorist Simon in New York City, where he plans to rob the Federal Reserve Building.","387","McTiernan strikes gold (again)","Series note: Although the Die Hard films obviously follow one another chronologically in the film's universe, they are not really constructed as chapters in a novel. You could watch them in any order, but to give the characters more depth, and make better sense of a couple minor references, I would still recommend watching them in order.In my Die Hard 2 (1990) review, I complained (although apologetically) a bit about the lapses in internal logic. It ended up being somewhat excusable, because I read Die Hard 2 as a satire of the genre as much as a serious action film. With Die Hard 3, John McTiernan is back at the helm, as he was for Die Hard (1988), and the result is once again a more serious action film (containing some comic relief, of course) with very taut internal logic. In fact, Die Hard: With a Vengeance is so well constructed, so well acted and so well directed that I like it just as much, if not better, than Die Hard.John McClane (Bruce Willis) is once again separated from his wife, and he's once again living and working as a cop in New York City. As the film begins, he is on a temporary suspension for some never-specified infraction (it works better that it isn't specified, as it enables us to imagine all kinds of crazy things that this gruff character might have done). After a bomb explodes at the Bonwit Teller department store, a mysterious person calling himself ""Simon"" calls the police taking credit and asking to speak with McClane--or he'll detonate further bombs in crowded areas. They rouse McClane from the aftermath of a drunken stupor. He shows up at the police station with a hangover, looking haggard. ""Simon"" is fond of riddles and makes McClane engage in a bizarre game of ""Simon Says"". The first task is for McClane to head up to Harlem and stand on a street corner in his skivvies wearing a sandwich board that says only, ""I Hate Blacks"" (using a more inflammatory epithet than ""blacks""). Of course, he almost gets killed, but at the last minute, a reluctant savior in the form of a local shopkeeper, Zeus Carver (Samuel L. Jackson), helps save his butt. Unwittingly, Carver ends up embroiled in the Simon Says games with McClane, with increasingly serious stakes. Just who is Simon? Why is he toying with McClane? I should note that I was predisposed to like this film. I like Bruce Willis a lot, but I especially love Samuel L. Jackson. The combination of the two here is simply magical. They have remarkable chemistry and the characters that scriptwriter Jonathan Hensleigh has drawn enable both deep tension and hilarious comic moments between the two.But the film succeeds on more than the charisma of its two principal actors. Die Hard: With a Vengeance has a fantastic, intelligent plot. Hensleigh ties his villain to the story of the first film in a semi-satirical way that gives the motivation for the ""Simon Says"" games great depth. The Simon Says games manage to be silly, smart, humorous and great catalysts for dramatic tension at the same time. There are subtle jokes about New York City, New York City cops, ""reverse racism"", European opinions of American intelligence, and so on. And of course, there are many edge-of-your-seat, nail-biting action sequences involving a wide variety of environments in the New York City area. The wide variety of environments was a nice change over the more limited settings of the previous two films, and gives Die Hard: With a Vengeance a feel almost like an adventure film.It's remarkable that Hensleigh and McTiernan were able to sustain such a high level of excellence throughout. If you look at Die Hard: With a Vengeance from a broader perspective, the whole is constructed something like one of Simon's puzzles. Every scene leads inevitably, logically to the next scene, even though the film takes many ""left turns"", and the solution of one dilemma to the next often involves split-second timing.It's often said that McTiernan and Hensleigh simply ignored Die Hard 2, and in terms of direct plot and dialogue references, this may be true, but they still give Die Hard 2 a nod by having an attendant humor--often almost ""goofy"" humor--in many action scenes. One of the most direct nods occurs with McClane ""riding"" something of an explosion (of water this time). This is one of the more hilarious scenes of the film.As for subtexts, they are similar to those of the first Die Hard, with some interesting additions. There is an intriguing parallel between McClane's disheveled state, the typical New York City chaos, and the attempts to further undermine stability from the villain. Focusing on this aspect, Carver provides more of a dependable, even-keeled balance.There are also direct references to very contemporary political subtexts--with foreigners having in mind that the U.S. has socio-economic power disproportionately in its favor. They claim to want to redress the imbalance, although in this film, at least, the claim may end up being a false representation--there appears to be corruption undermining it. However, it's interesting that there is yet another ""twist"" towards the end that shows the claim may not have been as corrupt as we initially believed, even if it still seems a bit mad and/or megalomaniacal. It's also interesting that the resolution is reached on foreign ground.But the subtexts in Die Hard: With a Vengeance may be even more minor focuses than in the previous two films. Instead the focus is on the spectacle of a tightly told, thrilling action/adventure story. That's all the film needs to succeed as well as it does.","https://m.media-amazon.com/images/M/MV5BZjI0ZWFiMmQtMjRlZi00ZmFhLWI4NmYtMjQ5YmY0MzIyMzRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Deep Impact","2018.0","UA","120.0","Action, Drama, Sci-Fi","6.2","40.0","Mimi Leder","Robert Duvall, TÃÂ©a Leoni, Elijah Wood, Morgan Freeman","190,710","A comet is discovered to be on a collision course with Earth. As doomsday nears, the human race prepares for the worst.","537","""Deep Impact"" is extremely under rated!","5.9!? I can't believe that. I know disaster movies are usually crap such as The Day After Tomorrow, Armageddon, Godzilla, Independence Day, etc. This however was not crap. It boasted a fine cast that did great work the standout being Morgan Freeman and Robert Duvall. The rest of the cast though also did quite well. The story was handled in a fairly realistic manner and didn't require me to roll my eyes at the many plot contrivances the way the others I listed did. The only major flaw for me was the casting of tea Leoni. The usually dependable actress was extremely bland in this film. She has done much better work in her career. Despite that flaw this is another fine movie that for some reason is really under rated.","https://m.media-amazon.com/images/M/MV5BYTUwMTY1YmMtN2U5NC00YjkzLTg0YWQtZmEwNTEzZjdkNzQ2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Transformers: The Last Knight","2018.0","UA","154.0","Action, Adventure, Sci-Fi","5.2","27.0","Michael Bay","Mark Wahlberg, Anthony Hopkins, Josh Duhamel, Laura Haddock","169,221","A deadly threat from Earth's history reappears and a hunt for a lost artifact takes place between Autobots and Decepticons, while Optimus Prime encounters his creator in space.","713","Ignore the Critics.","*****No Spoilers***** I read most of these comments earlier tonight and told myself ignore it for now and see it for yourself. I thoroughly enjoyed this movie and so did my wife. I found this story to be at one of the better of the 5 stories. I'd honestly say second best. I also strongly felt the rest of the theater seemed to have really have enjoyed it too. I did not see anyone leave, or storm out like some of comments here seem to be doing. I really think some of these comments and critics are like a poison to the internet. I almost canceled watching the show tonight thinking this was a waste of money but once again the ratings for another Michael Bay movie are flooding with hate and bad reviews.I just don't understand these comments and the really low rating. If the Transformers movies have such low expectations why are these people hitting up the movie on opening week and tossing out 1/10. I just don't get it, 4 previous movies have been release all about the same quality. You know what you're paying for. I really suggest anyone who hasn't seen the movie to get it in AVX, the 3D was well worth it and it was probably one of the best experiences in AVX I have ever seen. I'm going to give it a 10/10 since I was really thrown back from the poor ratings this movie is receiving.","https://m.media-amazon.com/images/M/MV5BN2YwOWM4ODgtZTMzMi00ZmFmLTk5NTEtNmY4ZDcwNzQxNDhjXkEyXkFqcGdeQXVyNTI0NzAyNjY@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Mission: Impossible - Fallout","2018.0","U/A","147.0","Action, Adventure, Thriller","7.7","87.0","Christopher McQuarrie","Tom Cruise, Henry Cavill, Ving Rhames, Simon Pegg","378,835","Ethan Hunt and his IMF team, along with some familiar allies, race against time after a mission gone wrong.","1,540","A terrific movie from the great and handsome Tom Cruise.","Tom Cruise not only a handsome man,he is the best actor. Mission Impossible:Fallout is indeed a terrific family-action movie from the start till the end.
Great Espionage movie.mesmerizing action,great acting and grand direction.
I am not surprised if this terrific movie wins too many Oscars.
See it and enjoy the enchantment in this masterpiece film.","https://m.media-amazon.com/images/M/MV5BNjRlZmM0ODktY2RjNS00ZDdjLWJhZGYtNDljNWZkMGM5MTg0XkEyXkFqcGdeQXVyNjAwMjI5MDk@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Jiu LÃÂ³ng ChÃÂ©ng ZhÃÂ iÃÂ·WÃÂ©i ChÃÂ©ng","2018.0","","126.0","Action, Thriller","7.5","","Soi Cheang","Louis Koo, Sammo Kam-Bo Hung, Richie Jen, Raymond Lam","394","Follows troubled youth Chan Lok-kwun as he accidentally enters the Walled City, discovers the order amidst its chaos, and learns important life lessons along the way.","2","Ruined by countless silly fight scenes","I went to the Walled City in 1990 and this film captured the look and atmosphere very well. The story was interesting; some of the characters were nicely developed, and there was no love interest to distract from the plot; in fact, there were very few female characters.Unfortunately, a significant part of the film was spent in increasingly silly fight scenes but I have never been a fan of kung fu movies. Seeing people leaping 10 metres in the air, performing impossible feats, characters repeatedly coming back from the near dead and then the villain at the end having special powers, making him virtually impossible to destroy, became laughable, tedious and completely ruined the film for me. I accept that sort of thing may well appeal to others.","https://m.media-amazon.com/images/M/MV5BMTBhNmYwOWMtOGY4My00ODUyLTg2OWItMWYxNTM3YWU2Y2FhXkEyXkFqcGdeQXVyNDM1Nzc0MTI@._V1_UY209_CR4,0,140,209_AL_.jpg"
"Operation Valentine","2018.0","UA","133.0","Action, Drama, Thriller","5.3","","Shakti Pratap Singh","Varun Tej, Manushi Chhillar, Paresh Pahuja, Ruhani Sharma","843","Showcasing the indomitable spirits of the Indian Air Force heroes on the frontlines and the challenges they face during one of the biggest, fiercest aerial attacks that India has ever seen.","10","Pleasant surprise","Did go to the movie without knowing the story. It started slow but the pace picked up slowly. By interval, you are in the edge of your seat. The direction, acting, music and VFX were just in enough dose. Congrats to the entire team for making this movie. Though the star cast is not well known, they have pulled it off nicely. Definitely a good watch for the weekend. I didn't expect the VFX. To be so good. It really elevated the aerial fight scenes. Almost to the Hollywood standards. Screenplay had played a very good part to keep the flow. No unnecessary songs that kept the movie going. Finally, the photography did great justice to the gorgeous locations in kashmir.","https://m.media-amazon.com/images/M/MV5BNWYxMWFmNmUtYzgzNy00NWYzLThlZDktN2I1ODAyMDhkMWI4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UY209_CR13,0,140,209_AL_.jpg"
"Crazy Rich Asians","2018.0","UA","120.0","Comedy, Drama, Romance","6.9","74.0","Jon M. Chu","Constance Wu, Henry Golding, Michelle Yeoh, Gemma Chan","190,482","This contemporary romantic comedy based on a global bestseller follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.","1,096","It's Almost Like...Everyone Missed the Point","I'm confused by the criticism of this movie by other users - this wasn't made for people who want to be rich & glamorous, it literally showed how shallow & void the overly-rich & indulgent were. You were supposed to feel disgusted by them at many points in the film. But it was less about the flashy cars & parties, & more about the relationship between a girl & her boyfriend's family, as well as the identity crises that arise for an immigrant in America.","https://m.media-amazon.com/images/M/MV5BMTYxNDMyOTAxN15BMl5BanBnXkFtZTgwMDg1ODYzNTM@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Apollo 13","2018.0","U","140.0","Adventure, Drama, History","7.7","78.0","Ron Howard","Tom Hanks, Bill Paxton, Kevin Bacon, Gary Sinise","316,104","NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.","373","Forget Armageddon and the laughable Pitch Black. Never mind Lost In Space and Mission to Mars. Even the great Men In Black is dismissable here. THIS is a space movie.","Probably one of the most significant things about Apollo 13 is the fact that it managed to be such a strikingly realistic film despite the abundance of well-known Hollywood actors. Tom Hanks, of course, can convincingly act any part in the world, and his role in Apollo 13 is no exception. All of the actors involved seemed to have been given parts that they were born to play, because they were so successful in the roles. The true events of the historic Apollo 13 mission are amazingly re-created here, and the results are spectacular. Not only is this film wonderfully acted, it also presents a nearly flawless portrayal of the time period, even down to the slide rulers that were used to do calculations. The audience is literally taken back in time to the 1960's, and all of these universally exciting events are brought back to life, and this is one of the things that makes this movie so special. So many films try to do this, and the vast majority of them fail miserably, so it just feels so good to occasionally see it done right.
Another thing that was used in the perfect amount in Apollo 13 was the special effects. I am entirely against excessive special effects, because if they aren't justified in being in the film, they can sometimes ruin the film by themselves (remember The Perfect Storm?). The special effects in Apollo 13, however, served the film very well. Of course, the most significant special effect in the film, aside from the space scenes, was the zero gravity, which was done flawlessly. I'm just glad that they decided to go up in one of those Zero-G planes for these scenes, rather than have the actors drift lazily around and act as if they are in zero gravity, because that would have taken a lot away from the film. Apollo 13 has an excellent story made even better by the fact that it is true, it has great acting, skillful direction, and plenty of tasteful humor. It is not only a highly entertaining film, but is also educational, which should please parents (as if they need any more pleasing than seeing their younger years brought back to life on the silver screen). Definite must-see, Apollo 13 is a contemporary classic.","https://m.media-amazon.com/images/M/MV5BMjc4MzZlNmQtN2ZlOS00OGQzLWI5YjEtNDQ2YmZlN2FjNTIxXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_UX140_CR0,0,140,209_AL_.jpg"
"Captain America: Civil War","2018.0","UA","147.0","Action, Sci-Fi","7.8","75.0","Anthony Russo","Joe Russo, Chris Evans, Robert Downey Jr., Scarlett Johansson, Sebastian Stan","851,745","Political involvement in the Avengers' affairs causes a rift between Captain America and Iron Man.","1,031","Now this is a good superhero movie!!","Hi,  I saw civil war and I come with good news; it's AWESOME!  Im not gonna spoil one single thing, since this movie should be seen by  only the two trailers you probably saw. Don't watch any tvspots after  the second trailer or whatever!  Im gonna touch a few aspects and rate them.  Acting: Of course it's amazing. The characters we were waiting for were  black panther and of course SPIDERMAN! Both were done amazing!  Spiderman has a bigger role than I personally expected and it's done  with grace. Love it. Black Panther was such a good character with great  motivation why he's doing what he's doing. The acting per usual from  the other characters were great! 10/10  Story: Now where another (let's leave it) unnamed superhero movie  failed this year, and no I'm not talking about dead-pool.., was the  story. Now this story is what I expected from the other unnamed  superhero movie. I didn't know what side I wanted to be on; cap's or  iron man's. I was so conflicted and even while they're fighting you  don't know who to root for. The villain in this movie felt a bit, not  really out of place, but unnecessary in my opinion. But Marvel always  struggles to find a good fleshed out villain except for Loki & kingpin  in the series. 8/10   Action/Cinematography: O boy..If you're an action freak you will love  this, if you're a comic book fan.. you're gonna LIVE these amazing  action set pieces. The much anticipated airport scene is AMAZING.  You've seen nothing, literally nothing of the amazing action that will  bestow upon you guys. The airport scene is in complete imax and has a  runtime of around 17 minutes. Just let that sink in! The Russo brothers  know how to create great action and film it great as well. I can go on  record and say this is by far the best superhero action scenes ever.  20/10.   Verdict: Was it a perfect movie? No. But for me as a fan it came darn  close. The only thing that bothered me were the villains, well actually  one of the few that are in there.   Was it better than... Batman v superman.. yes by far. I mean we're in a  comic book movie year, so we might as well compare it. Batman v  superman lacked in a lot of places and civil war just did it better.  Just the conflict in ideologies made it so much more believable why the  characters fought and because this whole story arc is happening now  after 2 cross over movies, 3 iron movies and 2 cap movies.. the stakes  are so incredibly high. I tried to compare dead-pool with it as well,  but it's a different movie in terms of it being a solo movie and  setting something up, instead of showing a conflict between good and  good instead of good and evil.   9 out of 10! Near Perfect movie for the fans(9.5) and a good solid  action film for the general movie go-ers(9)","https://m.media-amazon.com/images/M/MV5BMjQ0MTgyNjAxMV5BMl5BanBnXkFtZTgwNjUzMDkyODE@._V1_UY209_CR0,0,140,209_AL_.jpg"
"The Scorpion King","2018.0","A","92.0","Action, Adventure, Fantasy","5.5","45.0","Chuck Russell","Dwayne Johnson, Steven Brand, Michael Clarke Duncan, Kelly Hu","145,627","A desert warrior rises up against the evil army that is destroying his homeland. He captures the enemy's key sorcerer, takes her deep into the desert and prepares for a final showdown.","412","So he's...the bad guy?","Okay, I'm confused. The Mummy Returns portrays the Scorpion King as some evil tyrant who wants to take over the world by smiting any and all civilizations in his way. But that's exactly the opposite of the same character in his very own movie. In fact he struggles to overthrow an evil ruler for those very reasons.So when, and why, did he become bad? I'm afraid I'm not following this. The movie, however, is entertaining, if rather short and silly. Chuck Russell tries to cram in loads of fighting and hokum as he can. It works and The Rock is very cool as said King (or Mathayus) and former Jason victim Kelly Hu is gorgeous as the scantily-clad Cassandra. Grant Heslov and Michael Clarke Duncan fill out their usual roles as ethnic comic-relief and big, muscley guy.The film has slightly less integrity to it than the Mummy movies. This is evident with the fun and lively, but completely inappropriate, score by John Debney. I'm not expecting anything like his Passion of the Christ score but blaring death metal guitars seem kinda out of place in a movie set 3000 years BC.But this movie is a cheeseburger, not a 17-course dinner. So why bother complaining. After all it's a prequel of a sequel of a movie that was a re-make of a movie that was made in the 30's. But it's well made and loads of fun so just go along with it and you'll enjoy.Filmed in Panavision the DVD is in perfect 2.35:1 anamorphic widescreen with very loud and thrilling Dolby/DTS 5.1 sound. The extras are fluff, but that's to be expected.","https://m.media-amazon.com/images/M/MV5BMjkxNTAwNTQ0M15BMl5BanBnXkFtZTYwMTQwMjM3._V1_UY209_CR0,0,140,209_AL_.jpg"
"Knock at the Cabin","2018.0","A","100.0","Horror, Mystery, Thriller","6.1","63.0","M. Night Shyamalan","Dave Bautista, Jonathan Groff, Ben Aldridge, Nikki Amuka-Bird","116,099","While vacationing, a girl and her parents are taken hostage by armed strangers who demand that the family make a choice to avert the apocalypse.","579","Waste of a premise","I read the book this film is based on before watching it. The Cabin At the End of the World was a great book that really dives into the histories of the characters, the philosophy behind the choice, and it ended with an ambiguous ending, where you weren't sure who was right at the end.The movie was on par with The Last Airbender in how it took the source material and made a Wikipedia summary adaptation with poor dialogue, acting and an ending that missed the point. The only redeeming quality was Dave Bautista's performance. He really did a good job with the role of a giant with a heart of gold, who is forced to do something horrible. You can really see the sadness in his eyes, and his conviction that what he saw was true.M. Night needs to get help with his scripts. He just doesn't know what he's doing.","https://m.media-amazon.com/images/M/MV5BZDA0MzcxZTgtMTAzZC00MGJkLTg3YzItZjMzNjkwOTVlODNlXkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_UX140_CR0,0,140,209_AL_.jpg"
"Boyz n the Hood","2018.0","A","112.0","Crime, Drama","7.8","76.0","John Singleton","Cuba Gooding Jr., Laurence Fishburne, Hudhail Al-Amir, Lloyd Avery II","155,061","Follows the lives of three young males living in the Crenshaw ghetto of Los Angeles, dissecting questions of race, relationships, violence, and future prospects.","239","Hard, thoughtful film with messages for everybody","John Singleton's Boyz n the Hood remains one of the best fictionalized and most poignant summaries of some of America's toughest internal problems - racism, violence, poverty, and drug abuse. This is not a hip-hop film, nor a detached and dehumanized story about ""gang violence"" (the great over-simplified scapegoat of the issues treated in this film), its a story about growing up fatherless or motherless in a war zone with a faceless enemy, where people do not value each other's lives at all and value their own lives only slightly more.Laurence Fishburn leads one of the best casts of the early 1990s, in his memorable portrayal of Furious Styles, a father trying to raise his son (Cuba Gooding Jr) well in an environment where murder and substance abuse are day-to-day realities - South Central L.A. The film follows his son, Tre, and his friends, from the hardships of childhood in an irrelevant educational system and a neighborhood which doesn't allow kids to be kids, through to the realities of making decisions about the value of life and the development of responsibility and hope as young adults.The cast disappears into their characters and brings each one to life in a unique and powerful way. losing the identities of big personalities like Fishburne and Ice Cube is no mean feat. Many of the performances recorded here are award-worthy - Fishburne, Bassett, Chesnutt, Gooding, and Ice Cube are especially memorable. For me personally, this is the film that convinced me that Ice Cube was destined to become a major personality in American cinema. While I had enjoyed some of his music prior to this film, it was here that I was first exposed to his versatility and intelligence as an actor. While some may see some of the film's messages as heavy-handed, and others might have issues with the fact that the film deals with so many of the problems of inner-city life in a very 'in-your-face' almost archetypal manner, I find these criticisms impossible to justify.This is a great film about real issues, sensitively portrayed and thoughtfully examined. Every American who cares about the vast untapped potential of our people ought to take a long, hard look at this one. These are not 'black problems', they are everybody's problems, and their solutions will require everybody's understanding. I could think of far worse places to begin developing that understanding than Boyz n the Hood.","https://m.media-amazon.com/images/M/MV5BZmRjNDI5NTgtOTIwMC00MzJhLWI4ZTYtMmU0ZTE3ZmRkZDNhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY209_CR0,0,140,209_AL_.jpg"
"Kandahar","2018.0","R","119.0","Action, Drama, Thriller","6.1","52.0","Ric Roman Waugh","Tom Rhys Harries, Farhad Bagheri, Gerard Butler, Mitchell LaFortune","34,251","A CIA operative and his translator flee from special forces in Afghanistan after exposing a covert mission.","163","The Covenant part 2","Kandahar is the second action-drama about Afghanistan I've seen in the last month. Guy Ritchie's The Covenant is about the same subject matter. It's different but also very similar. I find it amusing to see the return of very similar movies released in the same year (think Olympus Has Fallen and White House Down). Fortunately, in this case both movies turned out great.I enjoyed Kandahar and found it entertaining throughout. It has some cool action scenes that seem to emphasize realism. There is an action scene at night which had me complaining at first because I couldn't see much. I wondered why they didn't use some kind of lighting trick. But as I watched, I realized this is how it would look if I was in that situation, something I've never seen.The action is only a small portion of this movie. But I was still invested because of the story and characters. There were scenes of suspense as well as slower character moments, but I was never bored. It does a good job of balancing many moving parts (different groups, races and motivations).Watching this movie, I couldn't help but notice how far we've come regarding Islamophobia in action movies. I grew up watching action movies where brown skin = bad guy. And even worse, they were usually portrayed as gross and barbaric. Kandahar does a much better job of illustrating the complexity of the situation, how not everything is black and white, and how there are people within those communities trying to fight against what's wrong.I think The Covenant does a better job of holding all sides (including our own) accountable, whereas Kandahar shows sympathy without ever asking for accountability. Even the main character does some bad things that are never addressed. I wish they went that extra step to show how detrimental the outside influences can be on these situations.Nevertheless, I had a good time with this movie and am happy with how fairly and not one-sided things are portrayed.(1 viewing, early screening Mystery Movie Monday 5/15/2023)","https://m.media-amazon.com/images/M/MV5BMjNiNDg2OWYtOGEzNy00M2E5LTgxZjItNzVmN2VmNTg3MzBhXkEyXkFqcGdeQXVyMjkwOTAyMDU@._V1_UY209_CR0,0,140,209_AL_.jpg"
